family,strategy,policy,month,available_bets,bets,net,ending_bankroll,min_bankroll,max_principal_loss,max_drawdown,wins,refunds,losses,stop_reason,last_issue,target_reached,last_bet_time_cn
predictions,fixed:number:10:pc28_netdisk_regular,target100_bankroll,2026-09,2813,1444,-100.0,0.0,0.0,100.0,189.0,96,0,1348,bankrupt,3477813,False,2026-09-04T13:52:00+08:00
predictions,fixed:number:10:pc28_netdisk_regular,target100_limit99,2026-07,9246,863,103.0,203.0,30.0,70.0,86.0,69,0,794,profit_target,3455524,True,2026-07-11T03:25:30+08:00
predictions,fixed:number:10:pc28_netdisk_regular,target100_limit99,2026-08,6358,1667,-99.0,1.0,1.0,99.0,146.0,112,0,1555,loss_limit,3465574,False,2026-08-05T03:25:30+08:00
predictions,fixed:number:10:pc28_netdisk_regular,target100_limit99,2026-09,2813,1443,-99.0,1.0,1.0,99.0,188.0,96,0,1347,loss_limit,3477812,False,2026-09-04T13:48:30+08:00
predictions,fixed:number:11:pc28_high_regular,target100_bankroll,2026-07,9246,1192,-100.0,0.0,0.0,100.0,116.0,84,0,1108,bankrupt,3455853,False,2026-07-11T23:10:00+08:00
predictions,fixed:number:11:pc28_high_regular,target100_bankroll,2026-08,6358,217,-100.0,0.0,0.0,100.0,106.0,9,0,208,bankrupt,3464124,False,2026-08-01T12:38:30+08:00
predictions,fixed:number:11:pc28_high_regular,target100_bankroll,2026-09,2813,399,-100.0,0.0,0.0,100.0,100.0,23,0,376,bankrupt,3476768,False,2026-09-01T23:48:30+08:00
predictions,fixed:number:11:pc28_high_regular,target100_limit99,2026-07,9246,1191,-99.0,1.0,1.0,99.0,115.0,84,0,1107,loss_limit,3455852,False,2026-07-11T23:06:30+08:00
predictions,fixed:number:11:pc28_high_regular,target100_limit99,2026-08,6358,216,-99.0,1.0,1.0,99.0,105.0,9,0,207,loss_limit,3464123,False,2026-08-01T12:35:00+08:00
predictions,fixed:number:11:pc28_high_regular,target100_limit99,2026-09,2813,398,-99.0,1.0,1.0,99.0,99.0,23,0,375,loss_limit,3476767,False,2026-09-01T23:45:00+08:00
predictions,fixed:number:11:pc28_netdisk_regular,target100_bankroll,2026-07,9246,1192,-100.0,0.0,0.0,100.0,116.0,84,0,1108,bankrupt,3455853,False,2026-07-11T23:10:00+08:00
predictions,fixed:number:11:pc28_netdisk_regular,target100_bankroll,2026-08,6358,217,-100.0,0.0,0.0,100.0,106.0,9,0,208,bankrupt,3464124,False,2026-08-01T12:38:30+08:00
predictions,fixed:number:11:pc28_netdisk_regular,target100_bankroll,2026-09,2813,399,-100.0,0.0,0.0,100.0,100.0,23,0,376,bankrupt,3476768,False,2026-09-01T23:48:30+08:00
predictions,fixed:number:11:pc28_netdisk_regular,target100_limit99,2026-07,9246,1191,-99.0,1.0,1.0,99.0,115.0,84,0,1107,loss_limit,3455852,False,2026-07-11T23:06:30+08:00
predictions,fixed:number:11:pc28_netdisk_regular,target100_limit99,2026-08,6358,216,-99.0,1.0,1.0,99.0,105.0,9,0,207,loss_limit,3464123,False,2026-08-01T12:35:00+08:00
predictions,fixed:number:11:pc28_netdisk_regular,target100_limit99,2026-09,2813,398,-99.0,1.0,1.0,99.0,99.0,23,0,375,loss_limit,3476767,False,2026-09-01T23:45:00+08:00
predictions,fixed:number:12:pc28_high_regular,target100_bankroll,2026-07,9246,700,-100.0,0.0,0.0,100.0,117.0,50,0,650,bankrupt,3455361,False,2026-07-10T17:22:00+08:00
predictions,fixed:number:12:pc28_high_regular,target100_bankroll,2026-08,6358,772,-100.0,0.0,0.0,100.0,109.0,56,0,716,bankrupt,3464679,False,2026-08-02T22:07:00+08:00
predictions,fixed:number:12:pc28_high_regular,target100_bankroll,2026-09,2813,412,-100.0,0.0,0.0,100.0,119.0,26,0,386,bankrupt,3476781,False,2026-09-02T00:34:00+08:00
predictions,fixed:number:12:pc28_high_regular,target100_limit99,2026-07,9246,675,-99.0,1.0,1.0,99.0,116.0,48,0,627,loss_limit,3455336,False,2026-07-10T15:54:30+08:00
predictions,fixed:number:12:pc28_high_regular,target100_limit99,2026-08,6358,771,-99.0,1.0,1.0,99.0,108.0,56,0,715,loss_limit,3464678,False,2026-08-02T22:03:30+08:00
predictions,fixed:number:12:pc28_high_regular,target100_limit99,2026-09,2813,411,-99.0,1.0,1.0,99.0,118.0,26,0,385,loss_limit,3476780,False,2026-09-02T00:30:30+08:00
predictions,fixed:number:12:pc28_netdisk_regular,target100_bankroll,2026-07,9246,700,-100.0,0.0,0.0,100.0,117.0,50,0,650,bankrupt,3455361,False,2026-07-10T17:22:00+08:00
predictions,fixed:number:12:pc28_netdisk_regular,target100_bankroll,2026-08,6358,772,-100.0,0.0,0.0,100.0,109.0,56,0,716,bankrupt,3464679,False,2026-08-02T22:07:00+08:00
predictions,fixed:number:12:pc28_netdisk_regular,target100_bankroll,2026-09,2813,412,-100.0,0.0,0.0,100.0,119.0,26,0,386,bankrupt,3476781,False,2026-09-02T00:34:00+08:00
predictions,fixed:number:12:pc28_netdisk_regular,target100_limit99,2026-07,9246,675,-99.0,1.0,1.0,99.0,116.0,48,0,627,loss_limit,3455336,False,2026-07-10T15:54:30+08:00
predictions,fixed:number:12:pc28_netdisk_regular,target100_limit99,2026-08,6358,771,-99.0,1.0,1.0,99.0,108.0,56,0,715,loss_limit,3464678,False,2026-08-02T22:03:30+08:00
predictions,fixed:number:12:pc28_netdisk_regular,target100_limit99,2026-09,2813,411,-99.0,1.0,1.0,99.0,118.0,26,0,385,loss_limit,3476780,False,2026-09-02T00:30:30+08:00
predictions,fixed:number:13:pc28_high_regular,target100_bankroll,2026-07,9246,760,-100.0,0.0,0.0,100.0,134.0,55,0,705,bankrupt,3455421,False,2026-07-10T21:25:00+08:00
predictions,fixed:number:13:pc28_high_regular,target100_bankroll,2026-08,6358,196,-100.0,0.0,0.0,100.0,103.0,8,0,188,bankrupt,3464103,False,2026-08-01T11:25:00+08:00
predictions,fixed:number:13:pc28_high_regular,target100_bankroll,2026-09,2813,412,-100.0,0.0,0.0,100.0,136.0,26,0,386,bankrupt,3476781,False,2026-09-02T00:34:00+08:00
predictions,fixed:number:13:pc28_high_regular,target100_limit99,2026-07,9246,759,-99.0,1.0,1.0,99.0,133.0,55,0,704,loss_limit,3455420,False,2026-07-10T21:21:30+08:00
predictions,fixed:number:13:pc28_high_regular,target100_limit99,2026-08,6358,195,-99.0,1.0,1.0,99.0,102.0,8,0,187,loss_limit,3464102,False,2026-08-01T11:21:30+08:00
predictions,fixed:number:13:pc28_high_regular,target100_limit99,2026-09,2813,411,-99.0,1.0,1.0,99.0,135.0,26,0,385,loss_limit,3476780,False,2026-09-02T00:30:30+08:00
predictions,fixed:number:13:pc28_netdisk_regular,target100_bankroll,2026-07,9246,760,-100.0,0.0,0.0,100.0,134.0,55,0,705,bankrupt,3455421,False,2026-07-10T21:25:00+08:00
predictions,fixed:number:13:pc28_netdisk_regular,target100_bankroll,2026-08,6358,196,-100.0,0.0,0.0,100.0,103.0,8,0,188,bankrupt,3464103,False,2026-08-01T11:25:00+08:00
predictions,fixed:number:13:pc28_netdisk_regular,target100_bankroll,2026-09,2813,412,-100.0,0.0,0.0,100.0,136.0,26,0,386,bankrupt,3476781,False,2026-09-02T00:34:00+08:00
predictions,fixed:number:13:pc28_netdisk_regular,target100_limit99,2026-07,9246,759,-99.0,1.0,1.0,99.0,133.0,55,0,704,loss_limit,3455420,False,2026-07-10T21:21:30+08:00
predictions,fixed:number:13:pc28_netdisk_regular,target100_limit99,2026-08,6358,195,-99.0,1.0,1.0,99.0,102.0,8,0,187,loss_limit,3464102,False,2026-08-01T11:21:30+08:00
predictions,fixed:number:13:pc28_netdisk_regular,target100_limit99,2026-09,2813,411,-99.0,1.0,1.0,99.0,135.0,26,0,385,loss_limit,3476780,False,2026-09-02T00:30:30+08:00
predictions,fixed:number:14:pc28_high_regular,target100_bankroll,2026-07,9246,556,-100.0,0.0,0.0,100.0,106.0,38,0,518,bankrupt,3455217,False,2026-07-10T08:58:00+08:00
predictions,fixed:number:14:pc28_high_regular,target100_bankroll,2026-08,6358,2248,-100.0,0.0,0.0,100.0,194.0,179,0,2069,bankrupt,3466200,False,2026-08-06T16:29:30+08:00
predictions,fixed:number:14:pc28_high_regular,target100_bankroll,2026-09,2813,820,-100.0,0.0,0.0,100.0,152.0,60,0,760,bankrupt,3477189,False,2026-09-03T00:55:00+08:00
predictions,fixed:number:14:pc28_high_regular,target100_limit99,2026-07,9246,555,-99.0,1.0,1.0,99.0,105.0,38,0,517,loss_limit,3455216,False,2026-07-10T08:54:30+08:00
predictions,fixed:number:14:pc28_high_regular,target100_limit99,2026-08,6358,2247,-99.0,1.0,1.0,99.0,193.0,179,0,2068,loss_limit,3466199,False,2026-08-06T16:26:00+08:00
predictions,fixed:number:14:pc28_high_regular,target100_limit99,2026-09,2813,819,-99.0,1.0,1.0,99.0,151.0,60,0,759,loss_limit,3477188,False,2026-09-03T00:51:30+08:00
predictions,fixed:number:14:pc28_netdisk_regular,target100_bankroll,2026-07,9246,556,-100.0,0.0,0.0,100.0,106.0,38,0,518,bankrupt,3455217,False,2026-07-10T08:58:00+08:00
predictions,fixed:number:14:pc28_netdisk_regular,target100_bankroll,2026-08,6358,2248,-100.0,0.0,0.0,100.0,194.0,179,0,2069,bankrupt,3466200,False,2026-08-06T16:29:30+08:00
predictions,fixed:number:14:pc28_netdisk_regular,target100_bankroll,2026-09,2813,820,-100.0,0.0,0.0,100.0,152.0,60,0,760,bankrupt,3477189,False,2026-09-03T00:55:00+08:00
predictions,fixed:number:14:pc28_netdisk_regular,target100_limit99,2026-07,9246,555,-99.0,1.0,1.0,99.0,105.0,38,0,517,loss_limit,3455216,False,2026-07-10T08:54:30+08:00
predictions,fixed:number:14:pc28_netdisk_regular,target100_limit99,2026-08,6358,2247,-99.0,1.0,1.0,99.0,193.0,179,0,2068,loss_limit,3466199,False,2026-08-06T16:26:00+08:00
predictions,fixed:number:14:pc28_netdisk_regular,target100_limit99,2026-09,2813,819,-99.0,1.0,1.0,99.0,151.0,60,0,759,loss_limit,3477188,False,2026-09-03T00:51:30+08:00
predictions,fixed:number:15:pc28_high_regular,target100_bankroll,2026-07,9246,400,-100.0,0.0,0.0,100.0,117.0,25,0,375,bankrupt,3455061,False,2026-07-09T23:52:00+08:00
predictions,fixed:number:15:pc28_high_regular,target100_bankroll,2026-08,6358,568,-100.0,0.0,0.0,100.0,128.0,39,0,529,bankrupt,3464475,False,2026-08-02T09:40:00+08:00
predictions,fixed:number:15:pc28_high_regular,target100_bankroll,2026-09,2813,544,-100.0,0.0,0.0,100.0,135.0,37,0,507,bankrupt,3476913,False,2026-09-02T08:16:00+08:00
predictions,fixed:number:15:pc28_high_regular,target100_limit99,2026-07,9246,399,-99.0,1.0,1.0,99.0,116.0,25,0,374,loss_limit,3455060,False,2026-07-09T23:48:30+08:00
predictions,fixed:number:15:pc28_high_regular,target100_limit99,2026-08,6358,567,-99.0,1.0,1.0,99.0,127.0,39,0,528,loss_limit,3464474,False,2026-08-02T09:36:30+08:00
predictions,fixed:number:15:pc28_high_regular,target100_limit99,2026-09,2813,543,-99.0,1.0,1.0,99.0,134.0,37,0,506,loss_limit,3476912,False,2026-09-02T08:12:30+08:00
predictions,fixed:number:15:pc28_netdisk_regular,target100_bankroll,2026-07,9246,400,-100.0,0.0,0.0,100.0,117.0,25,0,375,bankrupt,3455061,False,2026-07-09T23:52:00+08:00
predictions,fixed:number:15:pc28_netdisk_regular,target100_bankroll,2026-08,6358,568,-100.0,0.0,0.0,100.0,128.0,39,0,529,bankrupt,3464475,False,2026-08-02T09:40:00+08:00
predictions,fixed:number:15:pc28_netdisk_regular,target100_bankroll,2026-09,2813,544,-100.0,0.0,0.0,100.0,135.0,37,0,507,bankrupt,3476913,False,2026-09-02T08:16:00+08:00
predictions,fixed:number:15:pc28_netdisk_regular,target100_limit99,2026-07,9246,399,-99.0,1.0,1.0,99.0,116.0,25,0,374,loss_limit,3455060,False,2026-07-09T23:48:30+08:00
predictions,fixed:number:15:pc28_netdisk_regular,target100_limit99,2026-08,6358,567,-99.0,1.0,1.0,99.0,127.0,39,0,528,loss_limit,3464474,False,2026-08-02T09:36:30+08:00
predictions,fixed:number:15:pc28_netdisk_regular,target100_limit99,2026-09,2813,543,-99.0,1.0,1.0,99.0,134.0,37,0,506,loss_limit,3476912,False,2026-09-02T08:12:30+08:00
predictions,fixed:number:16:pc28_high_regular,target100_bankroll,2026-07,9246,204,-100.0,0.0,0.0,100.0,112.0,8,0,196,bankrupt,3454865,False,2026-07-09T11:53:00+08:00
predictions,fixed:number:16:pc28_high_regular,target100_bankroll,2026-08,6358,984,-100.0,0.0,0.0,100.0,159.0,68,0,916,bankrupt,3464891,False,2026-08-03T10:29:00+08:00
predictions,fixed:number:16:pc28_high_regular,target100_bankroll,2026-09,2813,191,-100.0,0.0,0.0,100.0,100.0,7,0,184,bankrupt,3476560,False,2026-09-01T11:07:30+08:00
predictions,fixed:number:16:pc28_high_regular,target100_limit99,2026-07,9246,203,-99.0,1.0,1.0,99.0,111.0,8,0,195,loss_limit,3454864,False,2026-07-09T11:49:30+08:00
predictions,fixed:number:16:pc28_high_regular,target100_limit99,2026-08,6358,983,-99.0,1.0,1.0,99.0,158.0,68,0,915,loss_limit,3464890,False,2026-08-03T10:25:30+08:00
predictions,fixed:number:16:pc28_high_regular,target100_limit99,2026-09,2813,190,-99.0,1.0,1.0,99.0,99.0,7,0,183,loss_limit,3476559,False,2026-09-01T11:04:00+08:00
predictions,fixed:number:16:pc28_netdisk_regular,target100_bankroll,2026-07,9246,204,-100.0,0.0,0.0,100.0,112.0,8,0,196,bankrupt,3454865,False,2026-07-09T11:53:00+08:00
predictions,fixed:number:16:pc28_netdisk_regular,target100_bankroll,2026-08,6358,984,-100.0,0.0,0.0,100.0,159.0,68,0,916,bankrupt,3464891,False,2026-08-03T10:29:00+08:00
predictions,fixed:number:16:pc28_netdisk_regular,target100_bankroll,2026-09,2813,191,-100.0,0.0,0.0,100.0,100.0,7,0,184,bankrupt,3476560,False,2026-09-01T11:07:30+08:00
predictions,fixed:number:16:pc28_netdisk_regular,target100_limit99,2026-07,9246,203,-99.0,1.0,1.0,99.0,111.0,8,0,195,loss_limit,3454864,False,2026-07-09T11:49:30+08:00
predictions,fixed:number:16:pc28_netdisk_regular,target100_limit99,2026-08,6358,983,-99.0,1.0,1.0,99.0,158.0,68,0,915,loss_limit,3464890,False,2026-08-03T10:25:30+08:00
predictions,fixed:number:16:pc28_netdisk_regular,target100_limit99,2026-09,2813,190,-99.0,1.0,1.0,99.0,99.0,7,0,183,loss_limit,3476559,False,2026-09-01T11:04:00+08:00
predictions,fixed:number:17:pc28_high_regular,target100_bankroll,2026-07,9246,1150,-100.0,0.0,0.0,100.0,138.0,75,0,1075,bankrupt,3455811,False,2026-07-11T20:43:00+08:00
predictions,fixed:number:17:pc28_high_regular,target100_bankroll,2026-08,6358,170,-100.0,0.0,0.0,100.0,100.0,5,0,165,bankrupt,3464077,False,2026-08-01T09:54:00+08:00
predictions,fixed:number:17:pc28_high_regular,target100_bankroll,2026-09,2813,394,-100.0,0.0,0.0,100.0,142.0,21,0,373,bankrupt,3476763,False,2026-09-01T23:31:00+08:00
predictions,fixed:number:17:pc28_high_regular,target100_limit99,2026-07,9246,1149,-99.0,1.0,1.0,99.0,137.0,75,0,1074,loss_limit,3455810,False,2026-07-11T20:39:30+08:00
predictions,fixed:number:17:pc28_high_regular,target100_limit99,2026-08,6358,169,-99.0,1.0,1.0,99.0,99.0,5,0,164,loss_limit,3464076,False,2026-08-01T09:50:30+08:00
predictions,fixed:number:17:pc28_high_regular,target100_limit99,2026-09,2813,393,-99.0,1.0,1.0,99.0,141.0,21,0,372,loss_limit,3476762,False,2026-09-01T23:27:30+08:00
predictions,fixed:number:17:pc28_netdisk_regular,target100_bankroll,2026-07,9246,1150,-100.0,0.0,0.0,100.0,138.0,75,0,1075,bankrupt,3455811,False,2026-07-11T20:43:00+08:00
predictions,fixed:number:17:pc28_netdisk_regular,target100_bankroll,2026-08,6358,170,-100.0,0.0,0.0,100.0,100.0,5,0,165,bankrupt,3464077,False,2026-08-01T09:54:00+08:00
predictions,fixed:number:17:pc28_netdisk_regular,target100_bankroll,2026-09,2813,394,-100.0,0.0,0.0,100.0,142.0,21,0,373,bankrupt,3476763,False,2026-09-01T23:31:00+08:00
predictions,fixed:number:17:pc28_netdisk_regular,target100_limit99,2026-07,9246,1149,-99.0,1.0,1.0,99.0,137.0,75,0,1074,loss_limit,3455810,False,2026-07-11T20:39:30+08:00
predictions,fixed:number:17:pc28_netdisk_regular,target100_limit99,2026-08,6358,169,-99.0,1.0,1.0,99.0,99.0,5,0,164,loss_limit,3464076,False,2026-08-01T09:50:30+08:00
predictions,fixed:number:17:pc28_netdisk_regular,target100_limit99,2026-09,2813,393,-99.0,1.0,1.0,99.0,141.0,21,0,372,loss_limit,3476762,False,2026-09-01T23:27:30+08:00
predictions,fixed:number:18:pc28_high_regular,target100_bankroll,2026-07,9246,1900,-100.0,0.0,0.0,100.0,183.0,120,0,1780,bankrupt,3456561,False,2026-07-13T17:01:00+08:00
predictions,fixed:number:18:pc28_high_regular,target100_bankroll,2026-08,6358,460,-100.0,0.0,0.0,100.0,129.0,24,0,436,bankrupt,3464367,False,2026-08-02T03:22:00+08:00
predictions,fixed:number:18:pc28_high_regular,target100_bankroll,2026-09,2813,475,-100.0,0.0,0.0,100.0,100.0,25,0,450,bankrupt,3476844,False,2026-09-02T04:14:30+08:00
predictions,fixed:number:18:pc28_high_regular,target100_limit99,2026-07,9246,1899,-99.0,1.0,1.0,99.0,182.0,120,0,1779,loss_limit,3456560,False,2026-07-13T16:57:30+08:00
predictions,fixed:number:18:pc28_high_regular,target100_limit99,2026-08,6358,459,-99.0,1.0,1.0,99.0,128.0,24,0,435,loss_limit,3464366,False,2026-08-02T03:18:30+08:00
predictions,fixed:number:18:pc28_high_regular,target100_limit99,2026-09,2813,354,-99.0,1.0,1.0,99.0,99.0,17,0,337,loss_limit,3476723,False,2026-09-01T21:11:00+08:00
predictions,fixed:number:18:pc28_netdisk_regular,target100_bankroll,2026-07,9246,1900,-100.0,0.0,0.0,100.0,183.0,120,0,1780,bankrupt,3456561,False,2026-07-13T17:01:00+08:00
predictions,fixed:number:18:pc28_netdisk_regular,target100_bankroll,2026-08,6358,460,-100.0,0.0,0.0,100.0,129.0,24,0,436,bankrupt,3464367,False,2026-08-02T03:22:00+08:00
predictions,fixed:number:18:pc28_netdisk_regular,target100_bankroll,2026-09,2813,475,-100.0,0.0,0.0,100.0,100.0,25,0,450,bankrupt,3476844,False,2026-09-02T04:14:30+08:00
predictions,fixed:number:18:pc28_netdisk_regular,target100_limit99,2026-07,9246,1899,-99.0,1.0,1.0,99.0,182.0,120,0,1779,loss_limit,3456560,False,2026-07-13T16:57:30+08:00
predictions,fixed:number:18:pc28_netdisk_regular,target100_limit99,2026-08,6358,459,-99.0,1.0,1.0,99.0,128.0,24,0,435,loss_limit,3464366,False,2026-08-02T03:18:30+08:00
predictions,fixed:number:18:pc28_netdisk_regular,target100_limit99,2026-09,2813,354,-99.0,1.0,1.0,99.0,99.0,17,0,337,loss_limit,3476723,False,2026-09-01T21:11:00+08:00
predictions,fixed:number:19:pc28_high_regular,target100_bankroll,2026-07,9246,49,113.0,213.0,97.0,3.0,8.0,9,0,40,profit_target,3454710,True,2026-07-09T02:50:30+08:00
predictions,fixed:number:19:pc28_high_regular,target100_bankroll,2026-08,6358,1198,-100.0,0.0,0.0,100.0,157.0,61,0,1137,bankrupt,3465105,False,2026-08-03T23:31:00+08:00
predictions,fixed:number:19:pc28_high_regular,target100_bankroll,2026-09,2813,370,-100.0,0.0,0.0,100.0,126.0,15,0,355,bankrupt,3476739,False,2026-09-01T22:07:00+08:00
predictions,fixed:number:19:pc28_high_regular,target100_limit99,2026-07,9246,49,113.0,213.0,97.0,3.0,8.0,9,0,40,profit_target,3454710,True,2026-07-09T02:50:30+08:00
predictions,fixed:number:19:pc28_high_regular,target100_limit99,2026-08,6358,1197,-99.0,1.0,1.0,99.0,156.0,61,0,1136,loss_limit,3465104,False,2026-08-03T23:27:30+08:00
predictions,fixed:number:19:pc28_high_regular,target100_limit99,2026-09,2813,369,-99.0,1.0,1.0,99.0,125.0,15,0,354,loss_limit,3476738,False,2026-09-01T22:03:30+08:00
predictions,fixed:number:19:pc28_netdisk_regular,target100_bankroll,2026-07,9246,49,104.0,204.0,97.0,3.0,8.0,9,0,40,profit_target,3454710,True,2026-07-09T02:50:30+08:00
predictions,fixed:number:19:pc28_netdisk_regular,target100_bankroll,2026-08,6358,678,-100.0,0.0,0.0,100.0,151.0,34,0,644,bankrupt,3464585,False,2026-08-02T16:05:00+08:00
predictions,fixed:number:19:pc28_netdisk_regular,target100_bankroll,2026-09,2813,338,-100.0,0.0,0.0,100.0,120.0,14,0,324,bankrupt,3476707,False,2026-09-01T20:15:00+08:00
predictions,fixed:number:19:pc28_netdisk_regular,target100_limit99,2026-07,9246,49,104.0,204.0,97.0,3.0,8.0,9,0,40,profit_target,3454710,True,2026-07-09T02:50:30+08:00
predictions,fixed:number:19:pc28_netdisk_regular,target100_limit99,2026-08,6358,677,-99.0,1.0,1.0,99.0,150.0,34,0,643,loss_limit,3464584,False,2026-08-02T16:01:30+08:00
predictions,fixed:number:19:pc28_netdisk_regular,target100_limit99,2026-09,2813,337,-99.0,1.0,1.0,99.0,119.0,14,0,323,loss_limit,3476706,False,2026-09-01T20:11:30+08:00
predictions,fixed:number:1:pc28_high_regular,target100_bankroll,2026-07,9246,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3454761,False,2026-07-09T05:49:00+08:00
predictions,fixed:number:1:pc28_high_regular,target100_bankroll,2026-08,6358,97,203.0,303.0,4.0,96.0,96.0,1,0,96,profit_target,3464004,True,2026-08-01T05:38:30+08:00
predictions,fixed:number:1:pc28_high_regular,target100_bankroll,2026-09,2813,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3476469,False,2026-09-01T05:49:00+08:00
predictions,fixed:number:1:pc28_high_regular,target100_limit99,2026-07,9246,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3454760,False,2026-07-09T05:45:30+08:00
predictions,fixed:number:1:pc28_high_regular,target100_limit99,2026-08,6358,97,203.0,303.0,4.0,96.0,96.0,1,0,96,profit_target,3464004,True,2026-08-01T05:38:30+08:00
predictions,fixed:number:1:pc28_high_regular,target100_limit99,2026-09,2813,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3476468,False,2026-09-01T05:45:30+08:00
predictions,fixed:number:1:pc28_netdisk_regular,target100_bankroll,2026-07,9246,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3454761,False,2026-07-09T05:49:00+08:00
predictions,fixed:number:1:pc28_netdisk_regular,target100_bankroll,2026-08,6358,97,183.0,283.0,4.0,96.0,96.0,1,0,96,profit_target,3464004,True,2026-08-01T05:38:30+08:00
predictions,fixed:number:1:pc28_netdisk_regular,target100_bankroll,2026-09,2813,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3476469,False,2026-09-01T05:49:00+08:00
predictions,fixed:number:1:pc28_netdisk_regular,target100_limit99,2026-07,9246,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3454760,False,2026-07-09T05:45:30+08:00
predictions,fixed:number:1:pc28_netdisk_regular,target100_limit99,2026-08,6358,97,183.0,283.0,4.0,96.0,96.0,1,0,96,profit_target,3464004,True,2026-08-01T05:38:30+08:00
predictions,fixed:number:1:pc28_netdisk_regular,target100_limit99,2026-09,2813,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3476468,False,2026-09-01T05:45:30+08:00
predictions,fixed:number:20:pc28_high_regular,target100_bankroll,2026-07,9246,210,-100.0,0.0,0.0,100.0,101.0,5,0,205,bankrupt,3454871,False,2026-07-09T12:14:00+08:00
predictions,fixed:number:20:pc28_high_regular,target100_bankroll,2026-08,6358,430,-100.0,0.0,0.0,100.0,146.0,15,0,415,bankrupt,3464337,False,2026-08-02T01:37:00+08:00
predictions,fixed:number:20:pc28_high_regular,target100_bankroll,2026-09,2813,430,-100.0,0.0,0.0,100.0,150.0,15,0,415,bankrupt,3476799,False,2026-09-02T01:37:00+08:00
predictions,fixed:number:20:pc28_high_regular,target100_limit99,2026-07,9246,209,-99.0,1.0,1.0,99.0,100.0,5,0,204,loss_limit,3454870,False,2026-07-09T12:10:30+08:00
