family,strategy,policy,month,available_bets,bets,net,ending_bankroll,min_bankroll,max_principal_loss,max_drawdown,wins,refunds,losses,stop_reason,last_issue
observed,observed_rule1:sub2:combo,target1_limit20,2026-08,4,4,-4.0,96.0,96.0,4.0,4.0,0,0,4,sample_end,3463912
observed,observed_rule1:sub2:combo,target1_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:combo,target5_limit20,2026-04,27,27,2.22,102.22,89.78,10.22,12.0,4,3,20,sample_end,3426564
observed,observed_rule1:sub2:combo,target5_limit20,2026-05,281,6,7.66,107.66,97.0,3.0,3.0,2,1,3,profit_target,3428447
observed,observed_rule1:sub2:combo,target5_limit20,2026-06,209,13,9.34,109.34,95.0,5.0,5.0,3,2,8,profit_target,3444704
observed,observed_rule1:sub2:combo,target5_limit20,2026-07,126,6,8.11,108.11,99.0,1.0,2.0,2,1,3,profit_target,3458174
observed,observed_rule1:sub2:combo,target5_limit20,2026-08,4,4,-4.0,96.0,96.0,4.0,4.0,0,0,4,sample_end,3463912
observed,observed_rule1:sub2:combo,target5_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:combo,target10_limit20,2026-04,27,27,2.22,102.22,89.78,10.22,12.0,4,3,20,sample_end,3426564
observed,observed_rule1:sub2:combo,target10_limit20,2026-05,281,113,10.56,110.56,86.54,13.46,21.12,17,11,85,profit_target,3430281
observed,observed_rule1:sub2:combo,target10_limit20,2026-06,209,15,14.67,114.67,95.0,5.0,5.0,4,3,8,profit_target,3444706
observed,observed_rule1:sub2:combo,target10_limit20,2026-07,126,7,13.44,113.44,99.0,1.0,2.0,3,1,3,profit_target,3458176
observed,observed_rule1:sub2:combo,target10_limit20,2026-08,4,4,-4.0,96.0,96.0,4.0,4.0,0,0,4,sample_end,3463912
observed,observed_rule1:sub2:combo,target10_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:combo,target1_limit80,2026-04,27,6,1.78,101.78,96.0,4.0,4.0,1,1,4,profit_target,3426518
observed,observed_rule1:sub2:combo,target1_limit80,2026-05,281,5,2.33,102.33,97.0,3.0,3.0,1,1,3,profit_target,3428446
observed,observed_rule1:sub2:combo,target1_limit80,2026-06,209,10,4.56,104.56,95.0,5.0,5.0,2,1,7,profit_target,3444701
observed,observed_rule1:sub2:combo,target1_limit80,2026-07,126,2,4.33,104.33,99.0,1.0,1.0,1,0,1,profit_target,3458169
observed,observed_rule1:sub2:combo,target1_limit80,2026-08,4,4,-4.0,96.0,96.0,4.0,4.0,0,0,4,sample_end,3463912
observed,observed_rule1:sub2:combo,target1_limit80,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:odd_even,bankroll_only,2026-04,83,83,-10.0,90.0,90.0,10.0,13.05,20,16,47,sample_end,3426511
observed,observed_rule1:sub2:odd_even,bankroll_only,2026-05,170,170,2.95,102.95,92.85,7.15,14.15,47,39,84,sample_end,3432134
observed,observed_rule1:sub2:odd_even,bankroll_only,2026-06,31,31,2.65,102.65,98.0,2.0,3.3,9,8,14,sample_end,3450874
observed,observed_rule1:sub2:odd_even,bankroll_only,2026-07,380,380,57.25,157.25,100.0,0.0,9.1,125,81,174,sample_end,3462691
observed,observed_rule1:sub2:odd_even,bankroll_only,2026-08,258,258,-20.15,79.85,79.85,20.15,20.3,61,64,133,sample_end,3468732
observed,observed_rule1:sub2:odd_even,bankroll_only,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:odd_even,first_profit_limit20,2026-04,83,5,1.7,101.7,98.0,2.0,2.0,2,1,2,profit_target,3426433
observed,observed_rule1:sub2:odd_even,first_profit_limit20,2026-05,170,3,0.85,100.85,99.0,1.0,1.0,1,1,1,profit_target,3428516
observed,observed_rule1:sub2:odd_even,first_profit_limit20,2026-06,31,4,1.7,101.7,98.0,2.0,2.0,2,0,2,profit_target,3450847
observed,observed_rule1:sub2:odd_even,first_profit_limit20,2026-07,380,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3458192
observed,observed_rule1:sub2:odd_even,first_profit_limit20,2026-08,258,75,0.15,100.15,88.4,11.6,11.6,19,21,35,profit_target,3467588
observed,observed_rule1:sub2:odd_even,first_profit_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:odd_even,first_profit_limit99,2026-04,83,5,1.7,101.7,98.0,2.0,2.0,2,1,2,profit_target,3426433
observed,observed_rule1:sub2:odd_even,first_profit_limit99,2026-05,170,3,0.85,100.85,99.0,1.0,1.0,1,1,1,profit_target,3428516
observed,observed_rule1:sub2:odd_even,first_profit_limit99,2026-06,31,4,1.7,101.7,98.0,2.0,2.0,2,0,2,profit_target,3450847
observed,observed_rule1:sub2:odd_even,first_profit_limit99,2026-07,380,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3458192
observed,observed_rule1:sub2:odd_even,first_profit_limit99,2026-08,258,75,0.15,100.15,88.4,11.6,11.6,19,21,35,profit_target,3467588
observed,observed_rule1:sub2:odd_even,first_profit_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:odd_even,target1_limit20,2026-04,83,5,1.7,101.7,98.0,2.0,2.0,2,1,2,profit_target,3426433
observed,observed_rule1:sub2:odd_even,target1_limit20,2026-05,170,4,2.7,102.7,99.0,1.0,1.0,2,1,1,profit_target,3428517
observed,observed_rule1:sub2:odd_even,target1_limit20,2026-06,31,4,1.7,101.7,98.0,2.0,2.0,2,0,2,profit_target,3450847
observed,observed_rule1:sub2:odd_even,target1_limit20,2026-07,380,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3458192
observed,observed_rule1:sub2:odd_even,target1_limit20,2026-08,258,257,-19.15,80.85,80.85,19.15,19.3,61,64,132,loss_limit,3468731
observed,observed_rule1:sub2:odd_even,target1_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:odd_even,target5_limit20,2026-04,83,83,-10.0,90.0,90.0,10.0,13.05,20,16,47,sample_end,3426511
observed,observed_rule1:sub2:odd_even,target5_limit20,2026-05,170,94,5.95,105.95,96.45,3.55,6.35,27,23,44,profit_target,3429194
observed,observed_rule1:sub2:odd_even,target5_limit20,2026-06,31,22,5.8,105.8,98.0,2.0,3.3,8,5,9,profit_target,3450865
observed,observed_rule1:sub2:odd_even,target5_limit20,2026-07,380,14,5.1,105.1,100.0,0.0,2.0,6,2,6,profit_target,3458207
observed,observed_rule1:sub2:odd_even,target5_limit20,2026-08,258,257,-19.15,80.85,80.85,19.15,19.3,61,64,132,loss_limit,3468731
observed,observed_rule1:sub2:odd_even,target5_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:odd_even,target10_limit20,2026-04,83,83,-10.0,90.0,90.0,10.0,13.05,20,16,47,sample_end,3426511
observed,observed_rule1:sub2:odd_even,target10_limit20,2026-05,170,170,2.95,102.95,92.85,7.15,14.15,47,39,84,sample_end,3432134
observed,observed_rule1:sub2:odd_even,target10_limit20,2026-06,31,31,2.65,102.65,98.0,2.0,3.3,9,8,14,sample_end,3450874
observed,observed_rule1:sub2:odd_even,target10_limit20,2026-07,380,22,10.5,110.5,100.0,0.0,2.0,10,4,8,profit_target,3459822
observed,observed_rule1:sub2:odd_even,target10_limit20,2026-08,258,257,-19.15,80.85,80.85,19.15,19.3,61,64,132,loss_limit,3468731
observed,observed_rule1:sub2:odd_even,target10_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub2:odd_even,target1_limit80,2026-04,83,5,1.7,101.7,98.0,2.0,2.0,2,1,2,profit_target,3426433
observed,observed_rule1:sub2:odd_even,target1_limit80,2026-05,170,4,2.7,102.7,99.0,1.0,1.0,2,1,1,profit_target,3428517
observed,observed_rule1:sub2:odd_even,target1_limit80,2026-06,31,4,1.7,101.7,98.0,2.0,2.0,2,0,2,profit_target,3450847
observed,observed_rule1:sub2:odd_even,target1_limit80,2026-07,380,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3458192
observed,observed_rule1:sub2:odd_even,target1_limit80,2026-08,258,258,-20.15,79.85,79.85,20.15,20.3,61,64,133,sample_end,3468732
observed,observed_rule1:sub2:odd_even,target1_limit80,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:big_small,bankroll_only,2026-04,151,151,10.55,110.55,95.5,4.5,12.2,43,39,69,sample_end,3425970
observed,observed_rule1:sub3:big_small,bankroll_only,2026-05,148,148,-19.95,80.05,80.05,19.95,20.8,33,34,81,sample_end,3431474
observed,observed_rule1:sub3:big_small,bankroll_only,2026-06,119,119,6.45,106.45,95.7,4.3,8.6,37,20,62,sample_end,3451445
observed,observed_rule1:sub3:big_small,bankroll_only,2026-07,253,253,23.45,123.45,97.25,2.75,14.95,77,57,119,sample_end,3459822
observed,observed_rule1:sub3:big_small,bankroll_only,2026-08,192,192,-16.05,83.95,83.95,16.05,20.55,47,42,103,sample_end,3476368
observed,observed_rule1:sub3:big_small,bankroll_only,2026-09,55,55,10.45,110.45,97.8,2.2,6.45,17,17,21,sample_end,3476436
observed,observed_rule1:sub3:big_small,first_profit_limit20,2026-04,151,2,0.85,100.85,99.0,1.0,1.0,1,0,1,profit_target,3425807
observed,observed_rule1:sub3:big_small,first_profit_limit20,2026-05,148,2,0.85,100.85,99.0,1.0,1.0,1,0,1,profit_target,3428379
observed,observed_rule1:sub3:big_small,first_profit_limit20,2026-06,119,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451320
observed,observed_rule1:sub3:big_small,first_profit_limit20,2026-07,253,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451446
observed,observed_rule1:sub3:big_small,first_profit_limit20,2026-08,192,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3463945
observed,observed_rule1:sub3:big_small,first_profit_limit20,2026-09,55,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3476370
observed,observed_rule1:sub3:big_small,first_profit_limit99,2026-04,151,2,0.85,100.85,99.0,1.0,1.0,1,0,1,profit_target,3425807
observed,observed_rule1:sub3:big_small,first_profit_limit99,2026-05,148,2,0.85,100.85,99.0,1.0,1.0,1,0,1,profit_target,3428379
observed,observed_rule1:sub3:big_small,first_profit_limit99,2026-06,119,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451320
observed,observed_rule1:sub3:big_small,first_profit_limit99,2026-07,253,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451446
observed,observed_rule1:sub3:big_small,first_profit_limit99,2026-08,192,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3463945
observed,observed_rule1:sub3:big_small,first_profit_limit99,2026-09,55,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3476370
observed,observed_rule1:sub3:big_small,target1_limit20,2026-04,151,3,2.7,102.7,99.0,1.0,1.0,2,0,1,profit_target,3425808
observed,observed_rule1:sub3:big_small,target1_limit20,2026-05,148,88,-19.4,80.6,80.6,19.4,20.25,16,23,49,loss_limit,3431414
observed,observed_rule1:sub3:big_small,target1_limit20,2026-06,119,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451320
observed,observed_rule1:sub3:big_small,target1_limit20,2026-07,253,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451446
observed,observed_rule1:sub3:big_small,target1_limit20,2026-08,192,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3463945
observed,observed_rule1:sub3:big_small,target1_limit20,2026-09,55,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3476370
observed,observed_rule1:sub3:big_small,target5_limit20,2026-04,151,67,5.0,105.0,97.55,2.45,6.3,20,15,32,profit_target,3425872
observed,observed_rule1:sub3:big_small,target5_limit20,2026-05,148,88,-19.4,80.6,80.6,19.4,20.25,16,23,49,loss_limit,3431414
observed,observed_rule1:sub3:big_small,target5_limit20,2026-06,119,40,5.9,105.9,95.7,4.3,6.15,14,6,20,profit_target,3451360
observed,observed_rule1:sub3:big_small,target5_limit20,2026-07,253,13,5.25,105.25,100.0,0.0,2.0,5,4,4,profit_target,3455094
observed,observed_rule1:sub3:big_small,target5_limit20,2026-08,192,192,-16.05,83.95,83.95,16.05,20.55,47,42,103,sample_end,3476368
observed,observed_rule1:sub3:big_small,target5_limit20,2026-09,55,44,6.05,106.05,97.8,2.2,6.45,13,13,18,profit_target,3476424
observed,observed_rule1:sub3:big_small,target10_limit20,2026-04,151,151,10.55,110.55,95.5,4.5,12.2,43,39,69,profit_target,3425970
observed,observed_rule1:sub3:big_small,target10_limit20,2026-05,148,88,-19.4,80.6,80.6,19.4,20.25,16,23,49,loss_limit,3431414
observed,observed_rule1:sub3:big_small,target10_limit20,2026-06,119,119,6.45,106.45,95.7,4.3,8.6,37,20,62,sample_end,3451445
observed,observed_rule1:sub3:big_small,target10_limit20,2026-07,253,99,10.35,110.35,97.25,2.75,8.0,31,21,47,profit_target,3455196
observed,observed_rule1:sub3:big_small,target10_limit20,2026-08,192,192,-16.05,83.95,83.95,16.05,20.55,47,42,103,sample_end,3476368
observed,observed_rule1:sub3:big_small,target10_limit20,2026-09,55,55,10.45,110.45,97.8,2.2,6.45,17,17,21,profit_target,3476436
observed,observed_rule1:sub3:big_small,target1_limit80,2026-04,151,3,2.7,102.7,99.0,1.0,1.0,2,0,1,profit_target,3425808
observed,observed_rule1:sub3:big_small,target1_limit80,2026-05,148,148,-19.95,80.05,80.05,19.95,20.8,33,34,81,sample_end,3431474
observed,observed_rule1:sub3:big_small,target1_limit80,2026-06,119,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451320
observed,observed_rule1:sub3:big_small,target1_limit80,2026-07,253,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451446
observed,observed_rule1:sub3:big_small,target1_limit80,2026-08,192,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3463945
observed,observed_rule1:sub3:big_small,target1_limit80,2026-09,55,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3476370
observed,observed_rule1:sub3:combo,bankroll_only,2026-04,44,44,-10.78,89.22,89.22,10.78,15.0,4,7,33,sample_end,3426293
observed,observed_rule1:sub3:combo,bankroll_only,2026-05,531,531,-33.11,66.89,50.89,49.11,82.0,68,49,414,sample_end,3435119
observed,observed_rule1:sub3:combo,bankroll_only,2026-06,59,59,25.66,125.66,100.0,0.0,10.0,12,6,41,sample_end,3451401
observed,observed_rule1:sub3:combo,bankroll_only,2026-07,166,166,13.75,113.75,90.65,9.35,22.34,25,17,124,sample_end,3462717
observed,observed_rule1:sub3:combo,bankroll_only,2026-08,121,121,-12.33,87.67,78.1,21.9,24.23,14,16,91,sample_end,3469284
observed,observed_rule1:sub3:combo,bankroll_only,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:combo,first_profit_limit20,2026-04,44,4,2.78,102.78,97.0,3.0,3.0,1,0,3,profit_target,3426253
observed,observed_rule1:sub3:combo,first_profit_limit20,2026-05,531,2,4.33,104.33,99.0,1.0,1.0,1,0,1,profit_target,3426932
observed,observed_rule1:sub3:combo,first_profit_limit20,2026-06,59,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3447166
observed,observed_rule1:sub3:combo,first_profit_limit20,2026-07,166,3,3.33,103.33,98.0,2.0,2.0,1,0,2,profit_target,3451637
observed,observed_rule1:sub3:combo,first_profit_limit20,2026-08,121,4,2.33,102.33,97.0,3.0,3.0,1,0,3,profit_target,3464880
observed,observed_rule1:sub3:combo,first_profit_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:combo,first_profit_limit99,2026-04,44,4,2.78,102.78,97.0,3.0,3.0,1,0,3,profit_target,3426253
observed,observed_rule1:sub3:combo,first_profit_limit99,2026-05,531,2,4.33,104.33,99.0,1.0,1.0,1,0,1,profit_target,3426932
observed,observed_rule1:sub3:combo,first_profit_limit99,2026-06,59,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3447166
observed,observed_rule1:sub3:combo,first_profit_limit99,2026-07,166,3,3.33,103.33,98.0,2.0,2.0,1,0,2,profit_target,3451637
observed,observed_rule1:sub3:combo,first_profit_limit99,2026-08,121,4,2.33,102.33,97.0,3.0,3.0,1,0,3,profit_target,3464880
observed,observed_rule1:sub3:combo,first_profit_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:combo,target1_limit20,2026-04,44,4,2.78,102.78,97.0,3.0,3.0,1,0,3,profit_target,3426253
observed,observed_rule1:sub3:combo,target1_limit20,2026-05,531,2,4.33,104.33,99.0,1.0,1.0,1,0,1,profit_target,3426932
observed,observed_rule1:sub3:combo,target1_limit20,2026-06,59,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3447166
observed,observed_rule1:sub3:combo,target1_limit20,2026-07,166,3,3.33,103.33,98.0,2.0,2.0,1,0,2,profit_target,3451637
observed,observed_rule1:sub3:combo,target1_limit20,2026-08,121,4,2.33,102.33,97.0,3.0,3.0,1,0,3,profit_target,3464880
observed,observed_rule1:sub3:combo,target1_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:combo,target5_limit20,2026-04,44,44,-10.78,89.22,89.22,10.78,15.0,4,7,33,sample_end,3426293
observed,observed_rule1:sub3:combo,target5_limit20,2026-05,531,98,6.22,106.22,88.23,11.77,16.66,14,12,72,profit_target,3428472
observed,observed_rule1:sub3:combo,target5_limit20,2026-06,59,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3447166
observed,observed_rule1:sub3:combo,target5_limit20,2026-07,166,5,7.66,107.66,98.0,2.0,2.0,2,0,3,profit_target,3451639
observed,observed_rule1:sub3:combo,target5_limit20,2026-08,121,52,-19.23,80.77,80.77,19.23,21.56,4,7,41,loss_limit,3467390
observed,observed_rule1:sub3:combo,target5_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:combo,target10_limit20,2026-04,44,44,-10.78,89.22,89.22,10.78,15.0,4,7,33,sample_end,3426293
observed,observed_rule1:sub3:combo,target10_limit20,2026-05,531,154,14.79,114.79,85.33,14.67,23.22,23,16,115,profit_target,3432403
observed,observed_rule1:sub3:combo,target10_limit20,2026-06,59,6,14.34,114.34,100.0,0.0,3.0,3,0,3,profit_target,3447180
observed,observed_rule1:sub3:combo,target10_limit20,2026-07,166,6,12.99,112.99,98.0,2.0,2.0,3,0,3,profit_target,3451640
observed,observed_rule1:sub3:combo,target10_limit20,2026-08,121,52,-19.23,80.77,80.77,19.23,21.56,4,7,41,loss_limit,3467390
observed,observed_rule1:sub3:combo,target10_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:combo,target1_limit80,2026-04,44,4,2.78,102.78,97.0,3.0,3.0,1,0,3,profit_target,3426253
observed,observed_rule1:sub3:combo,target1_limit80,2026-05,531,2,4.33,104.33,99.0,1.0,1.0,1,0,1,profit_target,3426932
observed,observed_rule1:sub3:combo,target1_limit80,2026-06,59,1,5.78,105.78,100.0,0.0,0.0,1,0,0,profit_target,3447166
observed,observed_rule1:sub3:combo,target1_limit80,2026-07,166,3,3.33,103.33,98.0,2.0,2.0,1,0,2,profit_target,3451637
observed,observed_rule1:sub3:combo,target1_limit80,2026-08,121,4,2.33,102.33,97.0,3.0,3.0,1,0,3,profit_target,3464880
observed,observed_rule1:sub3:combo,target1_limit80,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:odd_even,bankroll_only,2026-05,72,72,11.7,111.7,99.8,0.2,4.15,22,21,29,sample_end,3435782
observed,observed_rule1:sub3:odd_even,bankroll_only,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:odd_even,bankroll_only,2026-07,147,147,21.8,121.8,100.0,0.0,12.95,48,32,67,sample_end,3456414
observed,observed_rule1:sub3:odd_even,bankroll_only,2026-08,27,27,-9.6,90.4,90.4,9.6,9.6,4,6,17,sample_end,3475753
observed,observed_rule1:sub3:odd_even,bankroll_only,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:odd_even,first_profit_limit20,2026-05,72,2,1.85,101.85,100.0,0.0,0.0,1,1,0,profit_target,3428516
observed,observed_rule1:sub3:odd_even,first_profit_limit20,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:odd_even,first_profit_limit20,2026-07,147,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451672
observed,observed_rule1:sub3:odd_even,first_profit_limit20,2026-08,27,27,-9.6,90.4,90.4,9.6,9.6,4,6,17,sample_end,3475753
observed,observed_rule1:sub3:odd_even,first_profit_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:odd_even,first_profit_limit99,2026-05,72,2,1.85,101.85,100.0,0.0,0.0,1,1,0,profit_target,3428516
observed,observed_rule1:sub3:odd_even,first_profit_limit99,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:odd_even,first_profit_limit99,2026-07,147,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451672
observed,observed_rule1:sub3:odd_even,first_profit_limit99,2026-08,27,27,-9.6,90.4,90.4,9.6,9.6,4,6,17,sample_end,3475753
observed,observed_rule1:sub3:odd_even,first_profit_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:odd_even,target1_limit20,2026-05,72,2,1.85,101.85,100.0,0.0,0.0,1,1,0,profit_target,3428516
observed,observed_rule1:sub3:odd_even,target1_limit20,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:odd_even,target1_limit20,2026-07,147,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3451672
observed,observed_rule1:sub3:odd_even,target1_limit20,2026-08,27,27,-9.6,90.4,90.4,9.6,9.6,4,6,17,sample_end,3475753
observed,observed_rule1:sub3:odd_even,target1_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
observed,observed_rule1:sub3:odd_even,target5_limit20,2026-05,72,44,5.05,105.05,99.8,0.2,4.0,13,12,19,profit_target,3435754
